toban,class_rank,entry_rate_1,entry_rate_2,entry_rate_3,entry_rate_4,entry_rate_5,entry_rate_6,win3_rate_1,win3_rate_2,win3_rate_3,win3_rate_4,win3_rate_5,win3_rate_6,avg_st_1,avg_st_2,avg_st_3,avg_st_4,avg_st_5,avg_st_6,start_order_1,start_order_2,start_order_3,start_order_4,start_order_5,start_order_6
4953,A1,17.9,19.3,18.6,17.1,13.6,13.6,96.0,66.7,61.5,79.2,42.1,47.4,0.15,0.14,0.15,0.15,0.15,0.14,2.8,3.1,3.3,2.7,3.2,3.2
4954,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4956,B2,13.5,21.2,17.3,17.3,23.1,7.7,57.1,36.4,44.4,55.6,33.3,0.0,0.16,0.18,0.19,0.19,0.15,0.19,3.3,3.8,4.0,3.1,3.4,3.0
4957,B1,13.9,16.5,22.6,16.5,15.7,14.8,75.0,63.2,61.5,42.1,38.9,5.9,0.17,0.15,0.16,0.16,0.18,0.22,3.4,3.9,2.8,3.2,3.3,4.4
4958,A2,19.1,16.8,16.0,16.8,14.5,16.8,76.0,59.1,66.7,72.7,52.6,27.3,0.14,0.15,0.14,0.13,0.13,0.16,2.4,3.2,2.3,2.4,3.2,3.9
4959,A1,24.4,13.4,16.0,14.3,16.8,15.1,100.0,56.2,78.9,64.7,70.0,44.4,0.14,0.16,0.14,0.14,0.16,0.17,3.1,3.6,3.5,2.9,3.5,4.1
4961,A1,26.7,14.1,14.1,14.1,14.1,17.0,91.7,57.9,63.2,52.6,63.2,56.5,0.12,0.13,0.15,0.14,0.17,0.18,2.2,2.2,3.2,2.9,3.7,3.9
4962,A2,19.3,12.8,16.5,18.3,13.8,19.3,85.7,57.1,66.7,55.0,46.7,33.3,0.14,0.17,0.15,0.17,0.16,0.13,2.6,3.9,3.1,3.3,3.1,3.0
4963,A1,19.7,18.2,14.4,19.7,15.2,12.9,96.2,58.3,63.2,57.7,45.0,41.2,0.15,0.14,0.13,0.17,0.14,0.15,2.8,2.8,3.0,3.7,3.6,3.1
4965,B1,15.1,20.5,15.1,11.0,19.2,19.2,63.6,46.7,36.4,25.0,35.7,7.1,0.23,0.22,0.17,0.19,0.19,0.17,4.1,4.1,3.4,3.9,2.9,2.1
4967,A1,17.5,16.8,17.5,18.2,17.5,12.6,96.0,62.5,68.0,61.5,64.0,38.9,0.12,0.14,0.12,0.1,0.12,0.13,2.6,3.7,2.1,2.2,2.3,2.2
4968,,,,,,,,,,,,,,,,,,,,,,,,,
4969,B1,13.4,17.1,18.3,19.5,15.9,15.9,90.9,50.0,80.0,56.2,53.8,23.1,0.16,0.18,0.13,0.16,0.19,0.16,3.1,3.9,2.7,3.2,3.5,3.7
4970,,,,,,,,,,,,,,,,,,,,,,,,,
4971,,,,,,,,,,,,,,,,,,,,,,,,,
4973,A2,17.4,18.3,16.5,13.9,17.4,16.5,85.0,57.1,78.9,56.2,50.0,15.8,0.17,0.21,0.16,0.19,0.17,0.19,3.1,4.2,3.2,3.2,3.0,4.1
4974,A1,19.4,16.7,14.8,14.8,15.7,18.5,90.5,88.9,68.8,62.5,64.7,25.0,0.19,0.14,0.14,0.16,0.1,0.11,3.0,3.2,3.0,2.3,1.6,2.3
4977,A2,18.0,14.8,20.5,16.4,18.9,11.5,81.8,66.7,56.0,80.0,52.2,28.6,0.18,0.17,0.14,0.14,0.15,0.16,3.7,4.0,2.7,2.1,3.5,4.0
4978,B1,11.6,17.4,18.8,19.6,21.7,10.9,56.2,54.2,42.3,40.7,26.7,20.0,0.16,0.15,0.17,0.2,0.15,0.18,3.3,3.3,3.3,3.6,3.6,3.8
4979,A2,16.2,16.2,20.0,15.2,21.0,11.4,94.1,47.1,57.1,43.8,50.0,41.7,0.15,0.17,0.15,0.15,0.17,0.19,2.6,4.5,3.2,3.6,3.3,3.6
4980,A1,21.6,15.7,14.2,16.4,18.7,13.4,100.0,85.7,68.4,72.7,56.0,50.0,0.13,0.17,0.12,0.16,0.13,0.16,2.8,3.3,2.8,3.9,2.9,4.0
4983,A1,21.7,18.8,18.1,15.2,13.0,13.0,100.0,73.1,76.0,42.9,50.0,38.9,0.14,0.17,0.18,0.16,0.19,0.17,2.6,3.3,3.1,3.6,3.6,4.4
4986,,,,,,,,,,,,,,,,,,,,,,,,,
4987,B1,12.2,21.1,21.1,20.0,15.6,10.0,54.5,31.6,42.1,33.3,21.4,22.2,0.16,0.18,0.15,0.16,0.16,0.18,3.8,3.8,2.9,3.1,3.4,4.4
4988,B1,12.9,19.0,18.1,15.5,18.1,16.4,46.7,18.2,47.6,33.3,23.8,15.8,0.21,0.17,0.14,0.13,0.14,0.18,3.7,3.8,2.4,2.4,2.7,3.5
4993,,,,,,,,,,,,,,,,,,,,,,,,,
4994,A1,17.9,21.1,16.3,11.4,22.0,11.4,100.0,73.1,70.0,64.3,44.4,50.0,0.13,0.17,0.15,0.15,0.17,0.19,2.7,3.1,3.4,3.4,2.9,3.9
4995,B1,15.9,14.3,19.8,16.7,18.3,15.1,65.0,50.0,48.0,38.1,8.7,10.5,0.15,0.16,0.19,0.17,0.18,0.21,3.6,3.1,3.8,3.5,3.9,4.6
4998,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,B1,14.5,16.9,19.4,17.7,16.9,14.5,100.0,47.6,45.8,18.2,14.3,11.1,0.12,0.13,0.13,0.12,0.14,0.15,2.2,2.0,1.9,2.1,3.2,2.8
5002,A2,20.1,16.4,19.4,17.2,11.9,14.9,81.5,86.4,61.5,65.2,50.0,20.0,0.17,0.15,0.16,0.15,0.15,0.14,3.5,2.8,3.7,3.0,2.5,3.2
5004,B1,13.7,19.6,16.7,14.7,15.7,19.6,85.7,55.0,41.2,40.0,25.0,20.0,0.14,0.16,0.15,0.17,0.15,0.19,2.5,3.3,3.1,3.4,3.3,4.7
5006,B1,10.8,18.6,13.7,16.7,19.6,20.6,63.6,26.3,42.9,41.2,40.0,4.8,0.18,0.19,0.15,0.16,0.16,0.18,3.5,4.1,3.1,3.2,2.9,4.0
5007,B1,13.9,17.6,18.5,16.7,17.6,15.7,80.0,47.4,30.0,44.4,21.1,47.1,0.13,0.16,0.18,0.16,0.16,0.18,2.6,3.0,3.1,3.2,3.5,4.2
5009,B1,18.2,18.2,15.2,14.1,21.2,13.1,55.6,55.6,53.3,42.9,42.9,15.4,0.18,0.15,0.15,0.16,0.14,0.17,3.8,3.1,3.6,3.6,3.0,3.7
5011,B1,12.9,18.3,17.2,21.5,19.4,10.8,75.0,29.4,37.5,25.0,22.2,10.0,0.13,0.2,0.19,0.2,0.17,0.19,2.4,4.5,3.8,3.4,3.1,4.2
5012,A2,15.7,20.1,17.9,12.7,17.9,15.7,81.0,55.6,66.7,41.2,41.7,33.3,0.1,0.12,0.13,0.1,0.12,0.15,2.0,2.3,2.2,2.3,2.3,3.6
5016,A1,22.3,14.9,19.0,12.4,14.9,16.5,96.3,66.7,78.3,66.7,55.6,40.0,0.12,0.14,0.13,0.14,0.14,0.15,2.3,3.0,2.1,2.5,3.5,3.6
5017,A1,19.1,20.0,14.8,13.9,19.1,13.0,95.5,78.3,82.4,68.8,72.7,26.7,0.13,0.12,0.14,0.16,0.12,0.13,1.7,3.0,2.9,3.7,2.6,2.5
5018,A1,23.3,17.3,15.3,17.3,16.7,10.0,97.1,76.9,60.9,65.4,48.0,60.0,0.15,0.15,0.14,0.17,0.15,0.22,2.5,3.0,3.0,3.6,3.4,4.3
5019,A2,16.3,17.3,18.3,20.2,16.3,11.5,82.4,66.7,68.4,47.6,35.3,50.0,0.17,0.17,0.17,0.16,0.15,0.11,3.7,3.0,3.5,3.3,2.8,2.8
5022,B1,11.2,21.4,15.3,14.3,26.5,11.2,54.5,47.6,20.0,57.1,38.5,18.2,0.15,0.19,0.14,0.18,0.15,0.16,2.9,3.5,3.3,3.9,3.3,3.5
5023,B1,14.3,20.2,17.6,12.6,16.0,19.3,88.2,66.7,42.9,53.3,42.1,43.5,0.11,0.14,0.15,0.13,0.17,0.17,1.8,3.0,2.7,2.1,2.7,3.1
5025,,,,,,,,,,,,,,,,,,,,,,,,,
5026,A1,24.8,16.5,13.2,12.4,13.2,19.8,90.0,60.0,81.2,46.7,50.0,29.2,0.15,0.13,0.13,0.18,0.16,0.16,2.8,3.0,3.3,3.8,3.8,3.2
5027,B1,10.7,19.6,17.0,14.3,17.0,21.4,83.3,45.5,52.6,50.0,21.1,16.7,0.18,0.17,0.16,0.13,0.17,0.19,2.9,3.2,3.3,2.8,3.7,4.7
5028,A1,23.1,17.0,15.0,17.0,14.3,13.6,94.1,80.0,54.5,72.0,52.4,15.0,0.14,0.15,0.17,0.16,0.19,0.17,2.8,3.2,3.9,2.9,3.5,4.3
5030,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5031,B1,11.6,17.4,17.4,20.3,17.4,15.9,75.0,66.7,25.0,28.6,25.0,9.1,0.2,0.19,0.16,0.18,0.23,0.23,3.6,4.3,3.1,3.5,4.1,5.5
5032,B1,14.8,19.3,14.8,14.8,19.3,17.0,76.9,47.1,84.6,53.8,17.6,20.0,0.13,0.15,0.14,0.15,0.16,0.15,2.4,3.1,2.9,2.5,3.2,3.7
5033,B1,12.6,17.9,17.9,15.8,13.7,22.1,50.0,23.5,29.4,26.7,15.4,19.0,0.2,0.16,0.18,0.19,0.19,0.21,3.8,3.3,2.9,3.9,3.6,4.4
5036,B1,12.4,19.1,16.9,19.1,18.0,14.6,72.7,47.1,40.0,23.5,31.2,23.1,0.16,0.2,0.18,0.18,0.18,0.23,2.9,4.4,4.1,4.2,4.4,5.2
5037,B1,14.8,16.0,13.6,11.1,22.2,22.2,75.0,69.2,36.4,44.4,38.9,22.2,0.19,0.17,0.19,0.21,0.19,0.21,3.8,3.5,3.6,3.2,3.9,4.1
5038,A2,17.5,18.2,16.8,19.0,15.3,13.1,95.8,68.0,56.5,50.0,52.4,22.2,0.17,0.17,0.18,0.12,0.16,0.22,3.5,3.7,3.7,2.9,3.4,4.4
5040,,,,,,,,,,,,,,,,,,,,,,,,,
5041,B1,12.6,17.6,21.0,11.8,20.2,16.8,80.0,61.9,52.0,64.3,37.5,25.0,0.19,0.17,0.16,0.16,0.14,0.17,3.3,3.0,3.2,2.7,3.0,3.1
5042,A1,20.8,17.4,16.1,19.5,16.1,10.1,93.5,84.6,66.7,62.1,70.8,40.0,0.09,0.13,0.13,0.12,0.12,0.13,1.8,1.9,2.5,2.2,2.3,2.4
5043,A1,20.4,16.9,18.3,14.8,14.1,15.5,86.2,75.0,61.5,66.7,65.0,36.4,0.12,0.13,0.12,0.15,0.16,0.15,2.4,2.7,2.2,3.4,3.4,3.3
5045,A2,12.9,19.8,17.8,16.8,17.8,14.9,92.3,70.0,61.1,47.1,50.0,40.0,0.18,0.21,0.19,0.25,0.23,0.29,3.7,4.1,4.4,5.1,5.2,5.5
5046,B1,13.0,20.9,19.1,13.0,22.6,11.3,46.7,37.5,45.5,26.7,50.0,15.4,0.15,0.16,0.13,0.17,0.18,0.17,2.3,3.8,2.9,3.5,3.2,3.2
5048,B1,10.5,19.0,13.3,18.1,18.1,21.0,63.6,55.0,50.0,42.1,42.1,18.2,0.17,0.17,0.14,0.16,0.19,0.21,3.3,4.6,3.9,3.4,3.6,4.5
5049,A2,15.6,14.8,15.6,20.5,18.9,14.8,100.0,61.1,73.7,64.0,43.5,61.1,0.15,0.16,0.16,0.16,0.16,0.19,3.0,3.1,2.9,3.4,3.5,4.1
5051,A1,20.7,17.2,14.7,18.1,18.1,11.2,95.8,90.0,58.8,61.9,42.9,15.4,0.14,0.16,0.15,0.16,0.18,0.19,2.9,3.8,3.0,2.6,3.5,4.2
5054,A2,15.5,15.5,15.5,22.3,18.4,12.6,81.2,68.8,68.8,69.6,31.6,38.5,0.14,0.16,0.15,0.14,0.12,0.18,2.4,2.9,2.9,3.1,2.8,3.6
5060,B1,12.4,20.0,18.1,18.1,19.0,12.4,69.2,61.9,73.7,52.6,25.0,30.8,0.18,0.16,0.17,0.18,0.14,0.17,4.5,3.7,3.8,3.3,3.8,4.4
5061,B1,11.0,17.1,17.1,17.1,20.7,17.1,77.8,7.1,28.6,50.0,29.4,0.0,0.14,0.16,0.18,0.12,0.15,0.18,3.2,4.1,3.3,2.0,2.2,2.9
5063,B1,11.5,20.2,17.3,20.2,12.5,18.3,75.0,61.9,33.3,57.1,38.5,21.1,0.16,0.17,0.15,0.19,0.16,0.16,2.7,3.5,3.8,3.9,2.9,4.2
5064,A2,15.2,15.2,15.2,23.8,16.2,14.3,68.8,62.5,43.8,60.0,58.8,20.0,0.16,0.16,0.13,0.13,0.18,0.19,3.5,3.1,3.4,2.7,2.6,3.9
5067,B1,11.3,19.8,20.8,15.1,20.8,12.3,83.3,42.9,59.1,31.2,27.3,23.1,0.11,0.12,0.13,0.16,0.16,0.17,2.3,3.1,2.5,3.2,3.5,4.2
5068,A1,21.1,18.3,17.6,19.0,11.3,12.7,96.7,80.8,88.0,88.9,75.0,44.4,0.14,0.15,0.13,0.16,0.14,0.16,3.1,3.2,2.5,3.1,2.7,3.3
5070,B1,12.3,20.8,18.9,15.1,21.7,11.3,69.2,40.9,65.0,50.0,13.0,33.3,0.2,0.19,0.17,0.16,0.17,0.17,2.9,3.9,2.7,2.9,3.9,3.8
5071,B1,13.4,19.6,18.6,17.5,19.6,11.3,76.9,57.9,61.1,58.8,26.3,9.1,0.11,0.12,0.12,0.13,0.12,0.12,1.8,2.8,2.3,2.8,2.5,2.1
5072,B2,11.1,22.2,18.5,18.5,18.5,11.1,33.3,0.0,0.0,20.0,0.0,0.0,0.23,0.2,0.17,0.26,0.19,0.25,3.3,5.2,3.8,4.2,4.2,5.7
5074,B1,16.2,16.2,17.1,19.8,18.0,12.6,94.4,33.3,42.1,31.8,20.0,21.4,0.16,0.18,0.18,0.17,0.17,0.17,3.4,3.8,3.4,3.6,3.4,3.1
5075,A2,21.5,16.8,17.4,15.4,14.8,14.1,81.2,68.0,57.7,60.9,72.7,42.9,0.17,0.2,0.15,0.16,0.17,0.16,3.5,3.8,2.7,3.3,3.3,3.4
5077,B2,15.2,15.2,21.7,15.2,17.4,15.2,14.3,14.3,20.0,0.0,12.5,14.3,0.37,0.19,0.16,0.14,0.17,0.16,5.1,3.4,2.4,2.9,2.8,2.4
5079,B1,15.2,15.2,18.5,17.4,16.3,17.4,50.0,57.1,58.8,31.2,26.7,18.8,0.18,0.18,0.15,0.15,0.18,0.18,3.6,3.5,2.7,3.4,4.0,3.7
5081,A2,20.9,16.3,16.3,15.5,18.6,12.4,81.5,66.7,52.4,75.0,45.8,37.5,0.2,0.2,0.2,0.17,0.16,0.17,4.1,4.3,3.4,3.3,3.6,3.3
5082,B1,12.8,16.2,22.2,13.7,16.2,18.8,66.7,42.1,61.5,31.2,36.8,36.4,0.19,0.22,0.19,0.19,0.18,0.22,3.9,4.6,4.0,4.4,3.9,4.9
5083,B1,12.6,16.1,17.2,17.2,16.1,20.7,90.9,50.0,33.3,53.3,42.9,16.7,0.21,0.16,0.16,0.14,0.13,0.12,4.5,3.8,3.7,3.5,2.9,2.9
5084,A1,24.8,13.3,15.9,18.6,13.3,14.2,100.0,60.0,88.9,61.9,46.7,68.8,0.12,0.12,0.13,0.14,0.14,0.14,2.6,3.1,2.5,3.4,3.6,3.0
5085,B1,14.3,19.0,15.9,19.0,19.0,12.7,72.2,58.3,25.0,41.7,33.3,25.0,0.17,0.18,0.2,0.2,0.19,0.2,3.4,4.2,4.0,3.8,3.8,3.8
5086,B1,11.7,18.4,16.5,20.4,20.4,12.6,75.0,31.6,47.1,38.1,33.3,15.4,0.21,0.18,0.21,0.18,0.19,0.19,4.3,4.3,4.4,3.6,3.5,3.8
5088,A1,23.9,15.9,14.5,18.8,15.2,11.6,87.9,81.8,80.0,84.6,61.9,56.2,0.15,0.17,0.19,0.14,0.17,0.14,2.5,3.0,3.1,2.7,3.3,2.9
5089,A1,23.2,16.8,17.6,16.8,16.8,8.8,96.6,81.0,77.3,76.2,57.1,36.4,0.14,0.16,0.14,0.17,0.18,0.17,2.5,2.6,2.7,3.4,4.0,3.7
5093,A2,18.2,19.6,21.6,14.9,16.9,8.8,77.8,69.0,53.1,59.1,36.0,38.5,0.15,0.13,0.19,0.18,0.18,0.23,2.7,3.1,3.6,3.6,3.9,4.2
5094,,,,,,,,,,,,,,,,,,,,,,,,,
5095,A2,21.3,19.1,14.6,11.2,18.0,15.7,78.9,58.8,53.8,60.0,68.8,50.0,0.15,0.13,0.14,0.16,0.15,0.14,2.8,3.0,2.5,3.3,2.9,2.8
5096,A2,20.0,16.4,17.1,16.4,14.3,15.7,85.7,65.2,62.5,52.2,35.0,22.7,0.12,0.13,0.13,0.13,0.11,0.14,2.1,2.6,2.0,2.4,2.4,2.8
5098,B1,13.6,20.9,20.0,20.0,14.5,10.9,80.0,39.1,54.5,40.9,25.0,16.7,0.15,0.17,0.13,0.16,0.16,0.2,2.6,3.4,2.5,2.6,3.7,4.8
5102,B1,17.1,19.8,17.1,17.1,13.5,15.3,89.5,50.0,36.8,26.3,13.3,5.9,0.13,0.18,0.18,0.19,0.21,0.2,2.2,3.7,4.2,3.6,4.3,5.2
5103,B1,11.9,19.0,19.0,14.3,20.2,15.5,70.0,50.0,31.2,16.7,35.3,15.4,0.16,0.17,0.14,0.17,0.16,0.17,3.4,3.9,2.7,3.6,3.3,3.8
5104,A2,20.0,18.1,17.1,17.1,15.2,12.4,57.1,68.4,66.7,61.1,56.2,23.1,0.16,0.13,0.13,0.14,0.17,0.15,3.4,2.5,2.2,2.5,3.0,3.5
5106,B1,14.4,16.9,19.5,18.6,16.9,13.6,88.2,35.0,60.9,50.0,60.0,18.8,0.22,0.21,0.16,0.19,0.2,0.19,4.2,4.9,3.3,4.3,4.1,3.8
5107,B1,9.2,23.7,17.1,18.4,13.2,18.4,85.7,44.4,38.5,21.4,50.0,28.6,0.16,0.14,0.18,0.21,0.18,0.15,1.9,3.7,3.8,4.3,3.2,2.9
5109,B1,11.8,18.5,19.3,19.3,16.0,15.1,57.1,72.7,65.2,34.8,42.1,22.2,0.16,0.14,0.15,0.13,0.12,0.14,3.2,2.6,2.7,2.4,2.5,3.3
5110,B1,16.8,16.0,21.4,13.7,19.1,13.0,77.3,47.6,50.0,55.6,40.0,29.4,0.14,0.16,0.14,0.2,0.15,0.16,2.3,3.7,2.7,3.8,2.4,4.0
5111,B2,10.5,11.8,14.5,18.4,18.4,26.3,87.5,55.6,45.5,71.4,50.0,15.0,0.16,0.18,0.18,0.19,0.18,0.23,3.0,3.4,3.4,3.7,3.4,4.9
5112,A1,20.0,16.8,16.0,17.6,16.0,13.6,84.0,71.4,75.0,59.1,50.0,11.8,0.11,0.17,0.13,0.14,0.14,0.17,2.4,3.1,2.9,3.0,3.3,4.6
5113,B1,14.9,16.4,17.9,17.9,19.4,13.4,70.0,27.3,16.7,0.0,15.4,0.0,0.19,0.23,0.19,0.22,0.22,0.27,3.7,4.1,3.9,4.3,4.2,5.6
5114,A2,17.4,19.4,15.5,14.2,16.1,17.4,81.5,66.7,66.7,63.6,44.0,33.3,0.16,0.15,0.16,0.15,0.19,0.19,3.3,3.4,3.3,3.3,3.8,4.7
5116,,,,,,,,,,,,,,,,,,,,,,,,,
5117,B1,9.1,21.2,16.7,15.2,18.2,19.7,50.0,28.6,72.7,30.0,0.0,0.0,0.19,0.23,0.11,0.17,0.2,0.19,3.7,4.8,2.5,3.3,3.8,4.0
5118,B1,12.5,20.0,11.2,23.8,11.2,21.2,80.0,50.0,66.7,47.4,55.6,29.4,0.24,0.18,0.14,0.18,0.19,0.18,4.8,4.9,3.1,3.9,3.4,4.8
5121,A1,20.0,15.5,18.2,12.7,17.3,16.4,95.5,76.5,55.0,57.1,52.6,33.3,0.15,0.13,0.15,0.13,0.14,0.15,3.4,3.0,3.3,2.7,3.3,3.8
5122,B2,15.8,18.4,21.1,21.1,10.5,13.2,50.0,71.4,37.5,0.0,25.0,40.0,0.19,0.15,0.16,0.21,0.17,0.23,4.8,3.9,3.0,3.8,4.3,4.0
5124,B2,15.4,10.3,17.9,20.5,7.7,28.2,66.7,25.0,57.1,37.5,66.7,9.1,0.13,0.17,0.17,0.25,0.14,0.16,2.8,4.3,3.7,4.3,3.3,4.0
5127,B1,13.2,20.7,18.2,19.0,19.8,9.1,50.0,68.0,50.0,30.4,41.7,27.3,0.25,0.19,0.16,0.22,0.21,0.2,4.9,4.2,3.1,4.5,4.3,4.8
5128,B1,10.6,16.7,18.2,16.7,19.7,18.2,28.6,36.4,58.3,36.4,23.1,8.3,0.26,0.23,0.14,0.14,0.17,0.19,4.0,4.1,2.6,3.3,3.7,4.2
5129,A2,15.9,15.9,14.6,17.1,14.6,22.0,84.6,61.5,66.7,64.3,58.3,11.1,0.19,0.22,0.18,0.15,0.16,0.21,3.6,4.1,3.4,2.9,4.2,4.8
5131,B1,10.8,18.6,19.6,19.6,20.6,10.8,36.4,36.8,25.0,40.0,14.3,18.2,0.2,0.2,0.19,0.17,0.15,0.18,3.9,4.5,4.0,3.4,3.4,3.9
5132,A1,23.2,16.6,15.9,19.2,15.2,9.9,80.0,96.0,58.3,65.5,56.5,53.3,0.15,0.13,0.14,0.12,0.13,0.1,2.6,2.7,2.5,3.1,2.4,2.4
5133,B1,13.0,19.1,18.3,19.1,21.7,8.7,80.0,50.0,61.9,36.4,32.0,30.0,0.15,0.16,0.14,0.16,0.16,0.16,3.5,3.8,3.0,3.5,3.5,3.3
5136,A2,22.2,11.1,19.3,14.8,16.3,16.3,86.7,60.0,61.5,45.0,54.5,31.8,0.14,0.17,0.16,0.17,0.17,0.19,2.6,3.4,3.5,3.3,3.8,4.7
5137,B1,10.4,7.8,14.3,11.7,10.4,45.5,62.5,66.7,63.6,33.3,37.5,20.0,0.17,0.14,0.13,0.12,0.13,0.21,4.1,3.2,2.4,2.3,1.8,4.8
5138,B2,8.5,25.5,14.9,12.8,21.3,17.0,25.0,33.3,0.0,0.0,0.0,0.0,0.18,0.2,0.16,0.17,0.19,0.19,4.3,5.0,3.3,3.3,3.8,3.6
5140,B1,11.9,18.8,20.8,16.8,19.8,11.9,75.0,47.4,42.9,17.6,15.0,8.3,0.15,0.22,0.19,0.18,0.2,0.18,3.0,4.7,3.2,3.6,4.4,4.2
5142,A1,30.5,14.4,14.4,17.4,14.4,9.0,94.1,58.3,91.7,75.9,79.2,46.7,0.12,0.13,0.13,0.11,0.12,0.14,2.1,2.5,2.7,2.2,2.3,2.9
5143,B1,9.4,21.9,19.8,19.8,18.8,10.4,33.3,38.1,47.4,36.8,33.3,20.0,0.22,0.21,0.17,0.18,0.17,0.22,5.3,4.6,4.4,3.9,4.0,5.0
5145,A2,21.6,15.2,20.0,14.4,16.0,12.8,88.9,52.6,68.0,55.6,45.0,18.8,0.14,0.16,0.15,0.13,0.15,0.17,2.8,2.9,2.4,2.8,3.0,3.9
5146,B1,15.2,20.3,22.8,17.7,13.9,10.1,91.7,31.2,66.7,35.7,27.3,25.0,0.16,0.16,0.16,0.14,0.14,0.17,3.1,3.9,3.2,2.9,3.4,4.9
5147,B2,12.0,16.0,22.0,8.0,28.0,14.0,50.0,12.5,45.5,25.0,14.3,14.3,0.16,0.17,0.16,0.13,0.16,0.18,3.7,4.3,3.6,3.0,3.3,3.4
5148,B1,16.2,13.8,18.8,16.2,13.8,21.2,61.5,45.5,46.7,53.8,9.1,11.8,0.19,0.14,0.21,0.17,0.19,0.2,4.0,3.7,3.5,3.7,4.0,4.3
5150,A2,17.8,16.8,13.1,15.9,18.7,17.8,78.9,72.2,50.0,52.9,60.0,36.8,0.15,0.15,0.15,0.15,0.13,0.17,3.5,3.1,2.2,2.1,3.0,3.3
5152,B1,12.0,20.0,18.7,17.3,18.7,13.3,44.4,40.0,21.4,23.1,21.4,0.0,0.21,0.21,0.21,0.2,0.21,0.25,4.4,4.9,4.9,4.9,4.6,5.5
5154,B1,12.0,16.3,17.4,17.4,19.6,17.4,54.5,33.3,37.5,50.0,55.6,43.8,0.18,0.2,0.18,0.19,0.17,0.2,2.9,4.0,3.9,3.9,3.5,4.0
5156,B1,13.8,19.5,17.2,13.8,17.2,18.4,66.7,29.4,40.0,25.0,46.7,0.0,0.16,0.2,0.17,0.18,0.18,0.21,3.6,4.2,3.5,3.7,3.4,4.2
5159,,,,,,,,,,,,,,,,,,,,,,,,,
5164,B2,10.2,22.4,12.2,22.4,20.4,12.2,20.0,9.1,16.7,0.0,10.0,0.0,0.22,0.24,0.2,0.19,0.15,0.25,4.2,4.7,4.2,4.6,3.9,5.0
5166,A2,19.4,17.7,19.4,14.5,13.7,15.3,91.7,63.6,79.2,66.7,52.9,36.8,0.17,0.22,0.19,0.21,0.21,0.18,2.8,4.0,4.5,3.8,3.9,3.7
5168,,,,,,,,,,,,,,,,,,,,,,,,,
5169,B1,14.3,15.7,18.6,15.7,21.4,14.3,70.0,36.4,15.4,27.3,13.3,0.0,0.23,0.19,0.18,0.21,0.18,0.17,4.3,3.8,3.5,3.9,3.4,3.2
5170,B1,9.0,20.9,19.4,13.4,17.9,19.4,33.3,50.0,30.8,33.3,33.3,23.1,0.19,0.18,0.18,0.2,0.19,0.21,4.7,4.1,4.6,4.1,3.0,4.0
5171,B1,9.6,17.8,16.4,13.7,27.4,15.1,42.9,15.4,0.0,20.0,25.0,18.2,0.17,0.13,0.19,0.16,0.13,0.13,3.6,2.5,3.9,2.8,2.8,2.8
5172,B1,19.3,17.5,13.2,16.7,17.5,15.8,90.9,30.0,60.0,42.1,40.0,50.0,0.21,0.23,0.17,0.21,0.18,0.18,4.6,5.0,4.1,4.5,4.1,3.7
5175,B2,12.2,18.4,22.4,14.3,16.3,16.3,50.0,44.4,9.1,28.6,25.0,12.5,0.18,0.17,0.22,0.21,0.2,0.27,4.7,4.2,4.6,4.3,4.5,5.6
5180,B2,16.3,18.4,12.2,10.2,22.4,20.4,62.5,55.6,16.7,20.0,54.5,30.0,0.16,0.18,0.16,0.17,0.16,0.23,3.0,3.0,4.5,3.8,3.7,4.3
5181,B1,14.9,16.8,16.8,14.9,18.8,17.8,86.7,52.9,41.2,53.3,31.6,33.3,0.16,0.17,0.17,0.15,0.17,0.19,3.1,3.5,3.5,2.9,3.7,4.2
5182,B1,12.7,19.1,23.6,16.4,13.6,14.5,85.7,66.7,57.7,27.8,26.7,31.2,0.13,0.15,0.14,0.13,0.12,0.13,2.3,2.6,2.3,2.9,2.5,2.9
5183,B1,12.4,21.5,17.4,14.9,19.8,14.0,66.7,53.8,42.9,44.4,50.0,23.5,0.17,0.17,0.16,0.13,0.14,0.16,3.5,3.5,3.0,2.4,3.0,2.9
5184,B2,10.9,19.6,15.2,19.6,19.6,15.2,0.0,22.2,28.6,11.1,22.2,0.0,0.22,0.17,0.28,0.19,0.23,0.21,4.6,4.6,5.5,4.0,3.7,3.6
5186,B1,12.1,14.3,19.8,14.3,18.7,20.9,72.7,30.8,44.4,38.5,23.5,15.8,0.16,0.16,0.16,0.2,0.16,0.2,3.3,3.8,3.7,4.2,4.5,4.5
5187,B1,15.0,20.8,13.3,15.0,19.2,16.7,55.6,44.0,37.5,50.0,39.1,15.0,0.15,0.19,0.17,0.21,0.18,0.15,3.7,4.0,4.1,4.0,3.7,2.9
